sci_name,lat_species,lon_species,microplastics_measurement,unit,concentration_class_range,mesh_size_mm,lat_microplastic,lon_microplastic,dist_meters
Lampyris noctiluca,51.18046712,-0.1447065,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,74106.84588622922
Lampyris noctiluca,51.02546314,-0.1413476,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,48475.380493073055
Lampyris noctiluca,51.78376396,-0.13252744,,,,,,,
Lampyris noctiluca,52.02874097,-0.1065946,,,,,,,
Lampyris noctiluca,50.95705026,-0.10378165,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,35854.553000082335
Lampyris noctiluca,51.78896219,-0.09780308,,,,,,,
Lampyris noctiluca,51.32570037,-0.09421296,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,97890.69338116668
Lampyris noctiluca,51.03925222,-0.08744693,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,48390.09062355834
Lampyris noctiluca,51.03915301,-0.08688044,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,48353.02387488215
Lampyris noctiluca,51.0006571,-0.07563701,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,41532.89278635842
Lampyris noctiluca,51.2047135,-0.07029378,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,76287.84157834326
Lampyris noctiluca,51.75682279,-0.06249529,,,,,,,
Lampyris noctiluca,51.75618422,-0.06194304,,,,,,,
Lampyris noctiluca,50.94705748,-0.02717024,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,30846.94664355444
Lampyris noctiluca,50.97402076,-0.02617024,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,35389.84658351467
Lampyris noctiluca,52.21191165,-0.02489664,,,,,,,
Lampyris noctiluca,50.9373892,-0.01918178,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,28959.648143347415
Lampyris noctiluca,50.92318102,0.01749483,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,25610.38785564392
Lampyris noctiluca,50.88362686,0.02687494,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,18569.63253534043
Lampyris noctiluca,51.33883535,0.07099043,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,98840.32927767231
Lampyris noctiluca,51.34139047,0.07270657,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,99298.17116760153
Lampyris noctiluca,52.10059387,0.09487476,,,,,,,
Lampyris noctiluca,52.10067075,0.09560843,,,,,,,
Lampyris noctiluca,50.79803879,0.11626318,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,7655.075224321687
Lampyris noctiluca,50.92834004,0.12217185,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,27266.928915020333
Lampyris noctiluca,51.39655278,0.14075284,,,,,,,
Lampyris noctiluca,51.1622729,0.14118676,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,68195.93590885967
Lampyris noctiluca,50.90518197,0.1686261,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,25526.369610641403
Lampyris noctiluca,51.36626872,0.19781138,,,,,,,
Lampyris noctiluca,51.31959128,0.20275516,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,96827.56254248021
Lampyris noctiluca,52.21109391,0.2136578,,,,,,,
Lampyris noctiluca,51.10987983,0.21634092,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,60969.33459606205
Lampyris noctiluca,51.98208891,0.21705587,,,,,,,
Lampyris noctiluca,51.23160492,0.21874769,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,81865.35582924385
Lampyris noctiluca,52.21427492,0.22142816,,,,,,,
Lampyris noctiluca,51.48719589,0.22321242,,,,,,,
Lampyris noctiluca,50.78830677,0.23301945,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,19978.533981337703
Lampyris noctiluca,50.78039138,0.24243071,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,20965.60135407417
Lampyris noctiluca,51.11500395,0.24473428,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,62831.37165120492
Lampyris noctiluca,50.75761062,0.25311024,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,22481.479238927433
Lampyris noctiluca,50.75733831,0.25323895,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,22503.773235522705
Lampyris noctiluca,51.23195408,0.27549016,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,83565.92403103615
Lampyris noctiluca,51.36510627,0.27748811,,,,,,,
Lampyris noctiluca,50.80941313,0.28101108,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,25803.803745111178
Lampyris noctiluca,50.88747803,0.2811259,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,31616.976753753534
Lampyris noctiluca,51.38838243,0.29215506,,,,,,,
Lampyris noctiluca,52.3076566,0.30355711,,,,,,,
Lampyris noctiluca,51.35410596,0.36958341,,,,,,,
Lampyris noctiluca,50.99756664,0.3888543,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,53506.02313086565
Lampyris noctiluca,50.90385762,0.39287227,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,43600.373195969805
Lampyris noctiluca,50.99973044,0.39737488,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,54442.12024826001
Lampyris noctiluca,51.29910069,0.40318764,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,99652.8420494521
Lampyris noctiluca,50.9033486,0.40450967,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,44681.83581489903
Lampyris noctiluca,51.50803241,0.42425629,,,,,,,
Lampyris noctiluca,51.33206482,0.42701994,,,,,,,
Lampyris noctiluca,51.54307708,0.43866661,,,,,,,
Lampyris noctiluca,51.17795791,0.44653101,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,82751.3004397271
Lampyris noctiluca,51.01460472,0.45203693,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,60633.756380843566
Lampyris noctiluca,51.38091205,0.45467499,,,,,,,
Lampyris noctiluca,51.07648891,0.45602171,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,68849.68195912115
Lampyris noctiluca,52.06835726,0.47402691,,,,,,,
Lampyris noctiluca,51.00570993,0.48563782,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,62404.57328328918
Lampyris noctiluca,51.36598617,0.48628132,,,,,,,
Lampyris noctiluca,51.46730211,0.48818678,,,,,,,
Lampyris noctiluca,51.33268693,0.4958207,,,,,,,
Lampyris noctiluca,51.46222796,0.49842073,,,,,,,
Lampyris noctiluca,51.32172651,0.5036939,,,,,,,
Lampyris noctiluca,50.91212562,0.50881619,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,55739.45706542377
Lampyris noctiluca,51.17526332,0.51420629,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,86578.84350425644
Lampyris noctiluca,50.95481135,0.5519832,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,63434.85307984916
Lampyris noctiluca,51.0630703,0.5779164,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,76786.14468517047
Lampyris noctiluca,50.93249566,0.58107753,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,64546.72036202274
Lampyris noctiluca,52.46178013,0.58615179,,,,,,,
Lampyris noctiluca,50.87349662,0.63723502,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,66987.8873515044
Lampyris noctiluca,52.08739262,0.64808938,,,,,,,
Lampyris noctiluca,52.08720973,0.64822453,,,,,,,
Lampyris noctiluca,51.3563592,0.7441744,,,,,,,
Lampyris noctiluca,51.3503777,0.74611491,,,,,,,
Lampyris noctiluca,51.35128486,0.74961631,,,,,,,
Lampyris noctiluca,51.89831709,0.83509369,,,,,,,
Lampyris noctiluca,51.11385323,0.86881234,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,76454.07853167593
Lampyris noctiluca,51.25971615,0.92433378,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,78604.39889077524
Lampyris noctiluca,51.24350808,0.97233511,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,72536.7144610634
Lampyris noctiluca,52.36933164,0.97242606,,,,,,,
Lampyris noctiluca,51.24323485,0.9742377,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,72326.81053725182
Lampyris noctiluca,52.66562232,0.99146934,,,,,,,
Lampyris noctiluca,51.27035508,1.008459,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,71463.48935653313
Lampyris noctiluca,51.21614788,1.01079383,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,66525.65648646514
Lampyris noctiluca,51.09869601,1.0135811,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,60122.07796579343
Lampyris noctiluca,51.25980395,1.01651416,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,69705.7600763426
Lampyris noctiluca,51.25979657,1.01680038,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,69677.99735724427
Lampyris noctiluca,51.29332032,1.03865229,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,71032.56629777777
Lampyris noctiluca,51.32269412,1.0573898,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,72704.0824242218
Lampyris noctiluca,51.30996228,1.0661581,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,70487.37718852145
Lampyris noctiluca,51.3305364,1.07544944,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,72149.39202951985
Lampyris noctiluca,51.32707485,1.08581993,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,70887.08720074872
Lampyris noctiluca,51.0706978,1.08685646,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,51504.818453720494
Lampyris noctiluca,52.37671278,1.08783652,,,,,,,
Lampyris noctiluca,51.20910998,1.10112067,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,57026.22265138186
Lampyris noctiluca,51.34497358,1.11976848,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,70496.64512650434
Lampyris noctiluca,51.30349913,1.1201102,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,65237.67210968695
Lampyris noctiluca,51.30349531,1.12025343,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,65225.55228862866
Lampyris noctiluca,51.21193051,1.15372393,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,52257.96210239147
Lampyris noctiluca,52.93340187,1.16246983,,,,,,,
Lampyris noctiluca,52.03040815,1.16757801,,,,,,,
Lampyris noctiluca,52.0291972,1.17580354,,,,,,,
Lampyris noctiluca,52.02587453,1.18227474,,,,,,,
Lampyris noctiluca,51.21616667,1.21287763,84.0,pieces/m3,>=10,0.1,51.0522,1.5486,47311.111782895474
Lampyris noctiluca,52.86554401,1.35740658,,,,,,,
Lampyris noctiluca,52.08263721,1.43172213,,,,,,,
Lampyris noctiluca,52.59180288,1.44408485,,,,,,,
Lampyris noctiluca,52.43590889,1.50444875,,,,,,,
Lampyris noctiluca,52.31481342,1.51923527,,,,,,,
Lampyris noctiluca,52.51381971,1.61592161,,,,,,,
Lampyris noctiluca,52.25043087,1.62844229,,,,,,,
Lampyris noctiluca,52.31628272,1.65144465,,,,,,,
Lampyris noctiluca,52.02167783,-4.903445,,,,,,,
Lampyris noctiluca,52.03080714,-2.59816996,,,,,,,
Lampyris noctiluca,51.18590333,-1.52315833,,,,,,,
Lampyris noctiluca,51.88831,-0.57657,,,,,,,
Lampyris noctiluca,51.10551,0.214537,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,60171.82251482362
Lampyris noctiluca,51.153935,0.354264,0.0,pieces/m3,0-0.0005,0.00045,50.7794,0.0541,74000.75950906819
Lampyris noctiluca,52.401427,4.558833,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,41585.18478366017
Lampyris noctiluca,52.180359,4.397206,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,74987.72411763459
Lampyris noctiluca,52.018684,6.013634,,,,,,,
Lampyris noctiluca,51.572234,3.521968,0.021685,pieces/m3,0.005-1,0.33,51.807883,3.639867,44200.29113942986
Lampyris noctiluca,51.512418,3.606552,0.021685,pieces/m3,0.005-1,0.33,51.807883,3.639867,53015.22367976016
Lampyris noctiluca,51.952306,5.605779,,,,,,,
Lampyris noctiluca,50.816093,5.679545,,,,,,,
Lampyris noctiluca,50.831606,5.777395,,,,,,,
Lampyris noctiluca,50.840579,5.78224,,,,,,,
Lampyris noctiluca,50.841031,5.784061,,,,,,,
Lampyris noctiluca,51.049056,5.834681,,,,,,,
Lampyris noctiluca,52.170402,5.841944,,,,,,,
Lampyris noctiluca,50.809471,5.866955,,,,,,,
Lampyris noctiluca,52.031897,6.082472,,,,,,,
Lampyris noctiluca,52.138789,5.397238,,,,,,,
Lampyris noctiluca,52.13871,5.397506,,,,,,,
Lampyris noctiluca,52.138315,5.39786,,,,,,,
Lampyris noctiluca,50.78868,5.742929,,,,,,,
Lampyris noctiluca,51.15258,6.155312,,,,,,,
Lampyris noctiluca,52.128241,4.316836,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,84352.6109057911
Lampyris noctiluca,52.137693,4.321428,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,82621.56632221818
Lampyris noctiluca,52.131153,4.326329,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,83782.59875060327
Lampyris noctiluca,52.192686,4.408897,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,72860.04515034144
Lampyris noctiluca,52.111249,5.283244,,,,,,,
Lampyris noctiluca,52.198796,5.286934,,,,,,,
Lampyris noctiluca,52.134265,5.32603,,,,,,,
Lampyris noctiluca,52.016622,5.463585,,,,,,,
Lampyris noctiluca,51.953159,5.605785,,,,,,,
Lampyris noctiluca,52.057399,5.656049,,,,,,,
Lampyris noctiluca,52.056792,5.656908,,,,,,,
Lampyris noctiluca,52.235961,5.682989,,,,,,,
Lampyris noctiluca,50.856587,5.686264,,,,,,,
Lampyris noctiluca,52.095598,5.698375,,,,,,,
Lampyris noctiluca,51.967406,5.70331,,,,,,,
Lampyris noctiluca,51.96734,5.703642,,,,,,,
Lampyris noctiluca,51.99048,5.717813,,,,,,,
Lampyris noctiluca,50.782847,5.857175,,,,,,,
Lampyris noctiluca,51.738663,5.963235,,,,,,,
Lampyris noctiluca,53.401625,6.609754,,,,,,,
Lampyris noctiluca,52.127632,4.316028,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,84466.95483010238
Lampyris noctiluca,52.342203,4.57647,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,51832.45124483583
Lampyris noctiluca,51.888349,4.59603,,,,,,,
Lampyris noctiluca,52.138447,5.275658,,,,,,,
Lampyris noctiluca,52.139204,5.276688,,,,,,,
Lampyris noctiluca,52.139303,5.278577,,,,,,,
Lampyris noctiluca,52.139092,5.278716,,,,,,,
Lampyris noctiluca,52.135082,5.279757,,,,,,,
Lampyris noctiluca,52.134884,5.282986,,,,,,,
Lampyris noctiluca,52.136781,5.283211,,,,,,,
Lampyris noctiluca,52.135352,5.283254,,,,,,,
Lampyris noctiluca,52.136932,5.283383,,,,,,,
Lampyris noctiluca,52.13711,5.283437,,,,,,,
Lampyris noctiluca,51.952022,5.601246,,,,,,,
Lampyris noctiluca,51.953926,5.605323,,,,,,,
Lampyris noctiluca,52.276689,5.629098,,,,,,,
Lampyris noctiluca,52.276252,5.696926,,,,,,,
Lampyris noctiluca,51.967466,5.703696,,,,,,,
Lampyris noctiluca,50.91297,5.745682,,,,,,,
Lampyris noctiluca,51.08681,5.85791,,,,,,,
Lampyris noctiluca,52.353437,5.868367,,,,,,,
Lampyris noctiluca,50.942982,5.869907,,,,,,,
Lampyris noctiluca,51.823311,5.872868,,,,,,,
Lampyris noctiluca,50.940931,5.880593,,,,,,,
Lampyris noctiluca,51.74922,5.890963,,,,,,,
Lampyris noctiluca,50.8251,5.920101,,,,,,,
Lampyris noctiluca,51.250514,5.943668,,,,,,,
Lampyris noctiluca,50.771842,5.95585,,,,,,,
Lampyris noctiluca,50.781209,6.006582,,,,,,,
Lampyris noctiluca,51.691747,6.023962,,,,,,,
Lampyris noctiluca,52.031782,6.082188,,,,,,,
Lampyris noctiluca,51.162869,6.103022,,,,,,,
Lampyris noctiluca,51.37166,6.103519,,,,,,,
Lampyris noctiluca,52.414743,6.964356,,,,,,,
Lampyris noctiluca,52.18974,4.380471,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,73190.6458189904
Lampyris noctiluca,52.285566,4.479203,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,57497.69378702357
Lampyris noctiluca,52.408622,4.554295,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,40215.256970541006
Lampyris noctiluca,52.415934,4.55521,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,39175.845303971735
Lampyris noctiluca,52.415888,4.55551,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,39201.906451882234
Lampyris noctiluca,52.399285,4.562409,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,42130.0579304453
Lampyris noctiluca,52.336821,4.570098,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,52361.11290250421
Lampyris noctiluca,51.624661,5.150262,,,,,,,
Lampyris noctiluca,52.283033,5.61455,,,,,,,
Lampyris noctiluca,52.279922,5.617383,,,,,,,
Lampyris noctiluca,50.814341,5.680683,,,,,,,
Lampyris noctiluca,51.966331,5.68898,,,,,,,
Lampyris noctiluca,51.967321,5.703403,,,,,,,
Lampyris noctiluca,51.967362,5.703692,,,,,,,
Lampyris noctiluca,50.816607,5.742912,,,,,,,
Lampyris noctiluca,50.830498,5.779192,,,,,,,
Lampyris noctiluca,50.836116,5.779622,,,,,,,
Lampyris noctiluca,50.836679,5.781884,,,,,,,
Lampyris noctiluca,50.862237,5.804782,,,,,,,
Lampyris noctiluca,50.858034,5.860566,,,,,,,
Lampyris noctiluca,51.019836,5.878762,,,,,,,
Lampyris noctiluca,51.822225,5.883401,,,,,,,
Lampyris noctiluca,51.113222,5.903606,,,,,,,
Lampyris noctiluca,50.953976,5.904492,,,,,,,
Lampyris noctiluca,52.017584,6.022576,,,,,,,
Lampyris noctiluca,52.020349,6.032725,,,,,,,
Lampyris noctiluca,51.356574,6.080798,,,,,,,
Lampyris noctiluca,52.031558,6.082177,,,,,,,
Lampyris noctiluca,52.009929,6.137431,,,,,,,
Lampyris noctiluca,51.508146,6.173777,,,,,,,
Lampyris noctiluca,51.509574,6.173812,,,,,,,
Lampyris noctiluca,51.508189,6.173978,,,,,,,
Lampyris noctiluca,51.508871,6.174077,,,,,,,
Lampyris noctiluca,51.510438,6.174175,,,,,,,
Lampyris noctiluca,51.510819,6.174815,,,,,,,
Lampyris noctiluca,51.511216,6.175287,,,,,,,
Lampyris noctiluca,51.511562,6.175982,,,,,,,
Lampyris noctiluca,51.95849,6.270325,,,,,,,
Lampyris noctiluca,51.954857,6.53379,,,,,,,
Lampyris noctiluca,52.18153,4.386733,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,74708.20395288424
Lampyris noctiluca,52.19304,4.403323,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,72745.60451568497
Lampyris noctiluca,52.216074,5.220437,,,,,,,
Lampyris noctiluca,51.964736,5.689359,,,,,,,
Lampyris noctiluca,51.965965,5.693672,,,,,,,
Lampyris noctiluca,52.282324,5.696497,,,,,,,
Lampyris noctiluca,50.857123,5.792463,,,,,,,
Lampyris noctiluca,50.81156,5.888925,,,,,,,
Lampyris noctiluca,51.128293,5.937896,,,,,,,
Lampyris noctiluca,51.128266,5.937982,,,,,,,
Lampyris noctiluca,52.179945,5.939831,,,,,,,
Lampyris noctiluca,51.252918,5.950813,,,,,,,
Lampyris noctiluca,51.69019,5.973821,,,,,,,
Lampyris noctiluca,50.919353,5.980325,,,,,,,
Lampyris noctiluca,52.082473,5.983279,,,,,,,
Lampyris noctiluca,52.368179,6.004161,,,,,,,
Lampyris noctiluca,51.44042,6.138711,,,,,,,
Lampyris noctiluca,51.309416,6.144254,,,,,,,
Lampyris noctiluca,51.880359,6.206961,,,,,,,
Lampyris noctiluca,52.184515,4.404611,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,74296.1246477428
Lampyris noctiluca,51.558656,4.810705,,,,,,,
Lampyris noctiluca,52.111268,5.283702,,,,,,,
Lampyris noctiluca,52.285056,5.622201,,,,,,,
Lampyris noctiluca,52.277125,5.628351,,,,,,,
Lampyris noctiluca,51.198588,5.659143,,,,,,,
Lampyris noctiluca,52.082193,5.725665,,,,,,,
Lampyris noctiluca,50.88007,5.725715,,,,,,,
Lampyris noctiluca,51.988621,5.791712,,,,,,,
Lampyris noctiluca,50.78549,5.857559,,,,,,,
Lampyris noctiluca,51.087472,5.862132,,,,,,,
Lampyris noctiluca,51.7538,5.8886,,,,,,,
Lampyris noctiluca,50.848104,5.909264,,,,,,,
Lampyris noctiluca,50.773457,5.915388,,,,,,,
Lampyris noctiluca,51.254462,5.955967,,,,,,,
Lampyris noctiluca,51.690214,5.973879,,,,,,,
Lampyris noctiluca,51.37314,6.092084,,,,,,,
Lampyris noctiluca,51.507419,6.175897,,,,,,,
Lampyris noctiluca,51.507381,6.175976,,,,,,,
Lampyris noctiluca,51.507405,6.176051,,,,,,,
Lampyris noctiluca,51.859982,6.358888,,,,,,,
Lampyris noctiluca,51.922686,6.422117,,,,,,,
Lampyris noctiluca,52.135576,4.321357,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,83004.53939432855
Lampyris noctiluca,52.134145,4.334174,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,83215.31386207356
Lampyris noctiluca,52.160481,4.375688,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,78465.00524966017
Lampyris noctiluca,52.187033,4.387435,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,73716.92576959575
Lampyris noctiluca,52.344315,4.569547,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,51127.991501478245
Lampyris noctiluca,52.380996,4.579289,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,45942.353730967145
Lampyris noctiluca,52.422466,4.59108,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,40691.12546410133
Lampyris noctiluca,52.21772,5.221471,,,,,,,
Lampyris noctiluca,52.013622,5.68309,,,,,,,
Lampyris noctiluca,52.049221,5.689892,,,,,,,
Lampyris noctiluca,51.971468,5.69459,,,,,,,
Lampyris noctiluca,50.79145,5.736337,,,,,,,
Lampyris noctiluca,50.850536,5.768749,,,,,,,
Lampyris noctiluca,50.856722,5.791601,,,,,,,
Lampyris noctiluca,50.864117,5.833203,,,,,,,
Lampyris noctiluca,51.200255,5.865047,,,,,,,
Lampyris noctiluca,51.121721,5.871488,,,,,,,
Lampyris noctiluca,51.189611,5.908849,,,,,,,
Lampyris noctiluca,50.826928,5.920605,,,,,,,
Lampyris noctiluca,50.871143,5.94733,,,,,,,
Lampyris noctiluca,51.17369,5.994873,,,,,,,
Lampyris noctiluca,51.913249,6.107274,,,,,,,
Lampyris noctiluca,51.515379,6.154933,,,,,,,
Lampyris noctiluca,52.018302,6.200996,,,,,,,
Lampyris noctiluca,52.147013,6.870139,,,,,,,
Lampyris noctiluca,52.338631,4.535773,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,50408.59350568979
Lampyris noctiluca,52.207028,5.240143,,,,,,,
Lampyris noctiluca,52.109804,5.286669,,,,,,,
Lampyris noctiluca,52.106827,5.292294,,,,,,,
Lampyris noctiluca,52.128501,5.38709,,,,,,,
Lampyris noctiluca,51.952452,5.606103,,,,,,,
Lampyris noctiluca,52.0463,5.6963,,,,,,,
Lampyris noctiluca,52.036429,5.698822,,,,,,,
Lampyris noctiluca,50.90668,5.736969,,,,,,,
Lampyris noctiluca,51.100558,5.864226,,,,,,,
Lampyris noctiluca,51.100585,5.864325,,,,,,,
Lampyris noctiluca,51.100551,5.864355,,,,,,,
Lampyris noctiluca,51.100611,5.864469,,,,,,,
Lampyris noctiluca,51.821414,5.874041,,,,,,,
Lampyris noctiluca,51.195772,5.87753,,,,,,,
Lampyris noctiluca,50.827058,5.91082,,,,,,,
Lampyris noctiluca,51.251034,5.916488,,,,,,,
Lampyris noctiluca,51.690199,5.973925,,,,,,,
Lampyris noctiluca,51.177856,6.045234,,,,,,,
Lampyris noctiluca,50.872193,6.051144,,,,,,,
Lampyris noctiluca,50.870312,6.052709,,,,,,,
Lampyris noctiluca,50.870294,6.052737,,,,,,,
Lampyris noctiluca,50.870362,6.052935,,,,,,,
Lampyris noctiluca,51.880054,6.206496,,,,,,,
Lampyris noctiluca,51.958059,6.319885,,,,,,,
Lampyris noctiluca,51.914084,6.321566,,,,,,,
Lampyris noctiluca,51.914103,6.321616,,,,,,,
Lampyris noctiluca,52.181754,6.943181,,,,,,,
Lampyris noctiluca,52.13796,4.32361,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,82563.37325451754
Lampyris noctiluca,52.128512,4.327054,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,84257.21825721941
Lampyris noctiluca,52.128443,4.327156,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,84269.30517840851
Lampyris noctiluca,52.134186,4.335104,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,83205.37705252155
Lampyris noctiluca,52.154892,4.37881,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,79487.93033461187
Lampyris noctiluca,52.026058,4.383714,0.021685,pieces/m3,0.005-1,0.33,51.807883,3.639867,91646.92058916621
Lampyris noctiluca,52.18805,4.389592,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,73545.94581203295
Lampyris noctiluca,52.195126,4.407493,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,72406.39504482262
Lampyris noctiluca,52.195254,4.408032,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,72388.35719359339
Lampyris noctiluca,52.302202,4.478846,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,54563.92608781667
Lampyris noctiluca,52.335544,4.541549,0.281857,pieces/m3,0.005-1,0.33,52.591633,4.35285,51182.800069335906
Lampyris noctiluca,51.399636,5.280801,,,,,,,
Lampyris noctiluca,52.115563,5.312255,,,,,,,
Lampyris noctiluca,51.994412,5.787015,,,,,,,
Lampyris noctiluca,52.17661,5.833815,,,,,,,
Lampyris noctiluca,51.100541,5.864309,,,,,,,
Lampyris noctiluca,51.100588,5.864319,,,,,,,
Lampyris noctiluca,51.100585,5.86433,,,,,,,
Lampyris noctiluca,51.100581,5.864332,,,,,,,
Lampyris noctiluca,51.100541,5.864346,,,,,,,
Lampyris noctiluca,51.100497,5.864353,,,,,,,
Lampyris noctiluca,51.100517,5.86445,,,,,,,
Lampyris noctiluca,52.19492,5.906446,,,,,,,
