Source,DOI,Authors,Year,"Technical ""Red Criteria""","Risk Assessment ""Red Criteria""",Species,Organism Group,Environment,Life Stage,In vitro/in vivo,Sex,Estimated Body Length (cm),Estimated Maximum Ingestible Size (mm),Experiment Type,Exposure Route,Particle Mix?,Negative Control,Reference Particle,Exposure Media,Solvent,Detergent,Temperature (Avg),Exposure Duration (days),Acute/Chronic,Number of Doses,Replicates,Sample Size,Dosing Frequency,Chemicals Added,"Added Chemical Dose (mg/L, nominal)",particles/mL water (master),μg/mL water (master),Effect,Direction,Broad Endpoint Category,Specific Endpoint Category,Endpoint,Level of Biological Organization,Target Cell or Tissue,Effect Metric,AF Time,AF NOEC,Polymer,Shape,Density (g/cm^3),"Density, reported or estimated",Charge,Zeta Potential (mV),Zeta Potential Media,Particle Length (μm),Particle Width (μm),Size Category,Particle Surface Area (μm^2),Particle Volume (μm^3),Particle Mass (mg),Weathered or Biofouled?,Size Validated?,Polymer Validated?,Shape Validated,Particle Source,Sodium Azide Present?,Screened for Chemical Contamination?,Particle Cleaning?,Solvent Rinse,Background Contamination Monitored?,Concentration Validated?,Particle Behavior,Uptake Validated?,Organisms Fed?,charge_missing,zeta_media_missing,zeta_missing,zeta_imputed_by_group,zeta_imputed_by_global,effect_metric_missing,af_noec_missing,particle_width_missing,particles_ml_missing,ug_ml_water_missing,estimated_body_length_missing,estimated_max_ingestible_missing,particle_mass_missing,particle_mass_imputed_by_group,particle_mass_imputed_by_global,particle_volume_missing,particle_area_missing,density_reported_flag,density_estimated_flag,density_unknown_flag,Sample Size_num,sample_size_missing,sample_size_outlier,particle_length_missing,shape_missing,density_missing,dosing_frequency_missing,size_validated_missing,size_validated_yes,size_validated_no,size_validated_unknown,shape_validated_missing,shape_validated_yes,shape_validated_no,shape_validated_unknown,effect_missing,effect_yes,effect_no,effect_unknown,uptake_validated_missing,uptake_yes,uptake_no,uptake_unknown,species_missing,concentration_validated_missing,exposure_duration_missing,size_category_missing,replicates_missing
"Koelmans,Rochman",10.1002/etc.3093,Au,2015,Red Criteria Passed,Red Criteria Passed,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,25.0,10.0,Acute,3,3,10.0,2.0,Not Reported,0.0,90.0,1.175152002,yes,increase,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,10,not_reported,Polypropylene,Fiber,0.875,estimated,unknown,-63.9,not_reported,47.5,20.0,1µm < 100µm,2060.927951749959,6665.412413366344,5.832235861695551e-06,No,yes,Y,yes,lab,No,N,not_cleaned,none,N,yes,Not Evaluated,yes,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"Koelmans,Rochman",10.1002/etc.3093,Au,2015,Red Criteria Passed,Red Criteria Passed,Hyalella azteca,Crustacea,Freshwater,early,In Vivo,Not Reported,0.78,0.5167798462293837,Particle Only,water,No,Y,N,water,ethanol,Not Reported,25.0,10.0,Acute,3,3,10.0,2.0,Not Reported,0.0,71.0,0.927064357,unknown,Not Reported,Fitness,Mortality,Mortality,Organism,Not Reported,LC50,10,10.0,Polypropylene,Fiber,0.875,estimated,unknown,-63.9,not_reported,47.5,20.0,1µm < 100µm,2060.927951749959,6665.412413366344,5.832235861695551e-06,No,yes,Y,yes,lab,No,N,not_cleaned,none,N,yes,Not Evaluated,yes,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Immune,Immune Cells,Phagocytosis,Cell,haemocytes,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,yes,decrease,Immune,Immune Cells,Granulocyte to Hyalinocyte Ratio,Cell,haemocytes,not_reported,10,2.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Oxidative Stress,Lysosomal Membrane Stability,Subcell,haemocytes,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Oxidative Stress,DNA Damage,Subcell,haemolymph,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,yes,decrease,"Behavioral, Sensory, Neurological",Nervous System,AcHE Activity,Subcell,gills,not_reported,10,2.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,"Behavioral, Sensory, Neurological",Nervous System,AcHE Activity,Subcell,haemolymph,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Oxidative Stress,Alternative Oxidase Activity,Subcell,intestine,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Oxidative Stress,Glutathione Concentration,Subcell,intestine,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Oxidative Stress,Glutathione Reductase Activity,Subcell,intestine,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Detoxification,Glutathione S-Transferase Activity,Subcell,intestine,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Oxidative Stress,Glutathione Peroxidase Activity,Subcell,intestine,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Oxidative Stress,Catalase Activity,Subcell,intestine,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Oxidative Stress,Antioxidant Activity,Subcell,intestine,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Oxidative Stress,Malondialdehyde Concentration,Subcell,intestine,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Oxidative Stress,Lipofuscin Accumulation,Subcell,intestine,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,no,Not Reported,Metabolism,Lipid Metabolism,Lipid Content,Subcell,intestine,not_reported,10,1.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,19149.65893,1500.0,yes,decrease,Metabolism,Oxidative Stress,Labilization Period,Subcell,intestine,not_reported,10,2.0,Polyethylene,Fragment,0.935,estimated,unknown,-63.9,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0001944762117680204,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,16733.58047,1500.0,no,Not Reported,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,10,1.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0002225556648040447,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,16733.58047,1500.0,no,Not Reported,Immune,Immune Cells,Phagocytosis,Cell,haemocytes,not_reported,10,1.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0002225556648040447,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,16733.58047,1500.0,no,Not Reported,Immune,Immune Cells,Granulocyte to Hyalinocyte Ratio,Cell,haemocytes,not_reported,10,1.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0002225556648040447,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,16733.58047,1500.0,yes,decrease,Metabolism,Oxidative Stress,Lysosomal Membrane Stability,Subcell,haemocytes,not_reported,10,2.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0002225556648040447,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,16733.58047,1500.0,no,Not Reported,Metabolism,Oxidative Stress,DNA Damage,Subcell,haemolymph,not_reported,10,1.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0002225556648040447,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,16733.58047,1500.0,yes,decrease,"Behavioral, Sensory, Neurological",Nervous System,AcHE Activity,Subcell,gills,not_reported,10,2.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0002225556648040447,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,16733.58047,1500.0,no,Not Reported,"Behavioral, Sensory, Neurological",Nervous System,AcHE Activity,Subcell,haemolymph,not_reported,10,1.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0002225556648040447,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,16733.58047,1500.0,no,Not Reported,Metabolism,Oxidative Stress,Alternative Oxidase Activity,Subcell,intestine,not_reported,10,1.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0002225556648040447,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Rochman,10.1016/j.envpol.2014.12.021,Avio,2015,Red Criteria Failed,Red Criteria Failed,Mytilus galloprovincialis,Mollusca,Marine,adult,In Vivo,Not Reported,15.0,8.178748338570287,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,18.0,7.0,Acute,1,3,10.0,0.0,Not Reported,0.0,16733.58047,1500.0,no,Not Reported,Metabolism,Oxidative Stress,Glutathione Concentration,Subcell,intestine,not_reported,10,1.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,100.0,36.0,100µm < 1mm,18025.147708676785,207995.94841499504,0.0002225556648040447,No,no,N,no,commercial,unknown,N,not_cleaned,none,N,no,Not Evaluated,yes,No,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
