"Source","DOI","Authors","Year","Technical ""Red Criteria""","Risk Assessment ""Red Criteria""","Species","Organism Group","Environment","Life Stage","In vitro/in vivo","Sex","Estimated Body Length (cm)","Estimated Maximum Ingestible Size (mm)","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Recovery (Days)","Acute/Chronic","Number of Doses","Replicates","Sample Size","Dosing Frequency","Chemicals Added","Added Chemical Dose (mg/L, nominal)","Added Chemical Dose (mg/L, measured)","particles/mL water (master)","particles/mL water (master), reported or converted","μg/mL water (master)","μg/mL water (master), reported or converted","μm^3/mL water (master)","μm^2/mL water (master)","μm^2/ug/mL water (master)","particles/kg sediment dry weight (master)","particles/kg sediment dry weight (master), reported or converted","mg/kg sediment dry weight (master)","mg/kg sediment dry weight (master), reported or converted","μm^3/kg sediment dry weight (master)","μm^2/kg sediment dry weight (master)","μm^2/ug/kg sediment dry weight (master)","Nominal Dose Alternative Category","Nominal Dose Alternative Type","Nominal Dose Alternative Type Units","Measured Dose Alternative Category","Measured Dose Alternative Type","Measured Dose Alternative Type Units","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Cell or Tissue","Effect Metric","AF Time","AF NOEC","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Particle Width (μm)","Size Category","Particle Surface Area (μm^2)","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Uptake Validation Method","Tissue Distribution","Organisms Fed?","Test Medium Score","Administration Route Score","Test Species Score","Sample Size Score","Control Group Score","Exposure Duration Score","Particle Size Score","Particle Shape Score","Polymer Type Score","Source of Microplastics Score","Data Reporting Score","Chemical Purity Score","Laboratory Preparation Score","Background Contamination Score","Exposure Verification Score","Exposure Homogeneity Score","Exposure Assessment Score","Replication Score","Number of Treatments Score","Endpoints Score","Food Availability Score","Effect Thresholds Score","Dose Response Score","Concentration Range Score","Aging and Biofouling Score","Microplastic Diversity Score","Exposure Time Score"
"Koelmans,Rochman","10.1002/etc.3093","Au",2015,"Red Criteria Passed","Red Criteria Passed","Hyalella azteca","Crustacea","Freshwater","early","In Vivo","Not Reported",0.78,0.5167798462293837,"Particle Only","water","No","Y","N","water","ethanol","Not Reported",NA,NA,25,NA,NA,10,NA,"Acute",3,"3","10",2,"Not Reported",0,NA,45,"reported",0.587576001,"converted",299943.55860148545,92741.75782874816,15901578747500.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Fitness","Growth","Body Mass","Organism","Not Reported","LOEC",10,2,"Polypropylene","Fiber",0.875,"estimated",NA,NA,NA,NA,47.5,20,"1µm < 100µm",2060.927951749959,6665.412413366344,5.832235861695551e-6,"No","Y","Y","Y","lab","No","N","not_cleaned","none","N","Y","Not Evaluated","Y","microscopy","gut","Yes",2,2,2,2,2,2,1,1,2,2,1,0,0,0,1,0,1,2,2,2,2,2,2,0,1,0,2
"Koelmans,Rochman","10.1002/etc.3093","Au",2015,"Red Criteria Passed","Red Criteria Passed","Hyalella azteca","Crustacea","Freshwater","early","In Vivo","Not Reported",0.78,0.5167798462293837,"Particle Only","water","No","Y","N","water","ethanol","Not Reported",NA,NA,25,NA,NA,10,NA,"Acute",3,"3","10",2,"Not Reported",0,NA,90,"reported",1.175152002,"converted",599887.1172029709,185483.51565749632,31803157495000.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Fitness","Growth","Body Mass","Organism","Not Reported",NA,10,NA,"Polypropylene","Fiber",0.875,"estimated",NA,NA,NA,NA,47.5,20,"1µm < 100µm",2060.927951749959,6665.412413366344,5.832235861695551e-6,"No","Y","Y","Y","lab","No","N","not_cleaned","none","N","Y","Not Evaluated","Y","microscopy","gut","Yes",2,2,2,2,2,2,1,1,2,2,1,0,0,0,1,0,1,2,2,2,2,2,2,0,1,0,2
"Koelmans,Rochman","10.1002/etc.3093","Au",2015,"Red Criteria Passed","Red Criteria Passed","Hyalella azteca","Crustacea","Freshwater","early","In Vivo","Not Reported",0.78,0.5167798462293837,"Particle Only","water","No","Y","N","water","ethanol","Not Reported",NA,NA,25,NA,NA,10,NA,"Acute",3,"3","10",2,"Not Reported",0,NA,22.5,"reported",0.293788,"converted",149971.77930074272,46370.87891437408,7950789373750.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported","NOEC",10,1,"Polypropylene","Fiber",0.875,"estimated",NA,NA,NA,NA,47.5,20,"1µm < 100µm",2060.927951749959,6665.412413366344,5.832235861695551e-6,"No","Y","Y","Y","lab","No","N","not_cleaned","none","N","Y","Not Evaluated","Y","microscopy","gut","Yes",2,2,2,2,2,2,1,1,2,2,1,0,0,0,1,0,1,2,2,2,2,2,2,0,1,0,2
"Koelmans,Rochman","10.1002/etc.3093","Au",2015,"Red Criteria Passed","Red Criteria Passed","Hyalella azteca","Crustacea","Freshwater","early","In Vivo","Not Reported",0.78,0.5167798462293837,"Particle Only","water","No","Y","N","water","ethanol","Not Reported",NA,NA,25,NA,NA,10,NA,"Acute",3,"3","10",2,"Not Reported",0,NA,45,"reported",0.587576001,"converted",299943.55860148545,92741.75782874816,15901578747500.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","increase","Fitness","Mortality","Mortality","Organism","Not Reported","LOEC",10,2,"Polypropylene","Fiber",0.875,"estimated",NA,NA,NA,NA,47.5,20,"1µm < 100µm",2060.927951749959,6665.412413366344,5.832235861695551e-6,"No","Y","Y","Y","lab","No","N","not_cleaned","none","N","Y","Not Evaluated","Y","microscopy","gut","Yes",2,2,2,2,2,2,1,1,2,2,1,0,0,0,1,0,1,2,2,2,2,2,2,0,1,0,2
"Koelmans,Rochman","10.1002/etc.3093","Au",2015,"Red Criteria Passed","Red Criteria Passed","Hyalella azteca","Crustacea","Freshwater","early","In Vivo","Not Reported",0.78,0.5167798462293837,"Particle Only","water","No","Y","N","water","ethanol","Not Reported",NA,NA,25,NA,NA,10,NA,"Acute",3,"3","10",2,"Not Reported",0,NA,90,"reported",1.175152002,"converted",599887.1172029709,185483.51565749632,31803157495000.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","increase","Fitness","Mortality","Mortality","Organism","Not Reported",NA,10,NA,"Polypropylene","Fiber",0.875,"estimated",NA,NA,NA,NA,47.5,20,"1µm < 100µm",2060.927951749959,6665.412413366344,5.832235861695551e-6,"No","Y","Y","Y","lab","No","N","not_cleaned","none","N","Y","Not Evaluated","Y","microscopy","gut","Yes",2,2,2,2,2,2,1,1,2,2,1,0,0,0,1,0,1,2,2,2,2,2,2,0,1,0,2
"Koelmans,Rochman","10.1002/etc.3093","Au",2015,"Red Criteria Passed","Red Criteria Passed","Hyalella azteca","Crustacea","Freshwater","early","In Vivo","Not Reported",0.78,0.5167798462293837,"Particle Only","water","No","Y","N","water","ethanol","Not Reported",NA,NA,25,NA,NA,10,NA,"Acute",3,"3","10",2,"Not Reported",0,NA,71,"reported",0.927064357,"converted",473244.2813490104,146325.8845742471,25089157579389.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported","LC50",10,10,"Polypropylene","Fiber",0.875,"estimated",NA,NA,NA,NA,47.5,20,"1µm < 100µm",2060.927951749959,6665.412413366344,5.832235861695551e-6,"No","Y","Y","Y","lab","No","N","not_cleaned","none","N","Y","Not Evaluated","Y","microscopy","gut","Yes",2,2,2,2,2,2,1,1,2,2,1,0,0,0,1,0,1,2,2,2,2,2,2,0,1,0,2
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Fitness","Mortality","Mortality","Organism","Not Reported",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Immune","Immune Cells","Phagocytosis","Cell","haemocytes",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Immune","Immune Cells","Granulocyte to Hyalinocyte Ratio","Cell","haemocytes",NA,10,2,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","Lysosomal Membrane Stability","Subcell","haemocytes",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","DNA Damage","Subcell","haemolymph",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","DNA Damage","Subcell","haemolymph",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","DNA Damage","Subcell","haemolymph",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","gills",NA,10,2,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","haemolymph",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","Alternative Oxidase Activity","Subcell","intestine",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","Glutathione Concentration","Subcell","intestine",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","Glutathione Reductase Activity","Subcell","intestine",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase Activity","Subcell","intestine",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","Glutathione Peroxidase Activity","Subcell","intestine",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","Catalase Activity","Subcell","intestine",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","Antioxidant Activity","Subcell","intestine",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","Malondialdehyde Concentration","Subcell","intestine",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Oxidative Stress","Lipofuscin Accumulation","Subcell","intestine",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
"Rochman","10.1016/j.envpol.2014.12.021","Avio",2015,"Red Criteria Failed","Red Criteria Failed","Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",18,NA,NA,7,NA,"Acute",1,"3","10",0,"Not Reported",0,NA,19149.65893,"converted",1500,"reported",3983051470.9690294,345175430.78403145,1774897956135486.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Lipid Metabolism","Lipid Content","Subcell","intestine",NA,10,1,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,100,NA,"100µm < 1mm",18025.147708676785,207995.94841499504,1.944762117680204e-4,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","Y","histology","gills,gut","No",2,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1
