assessment_id,id_no,sci_name,presence,origin,seasonal,compiler,yrcompiled,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,dec_long,dec_lat
1275786,169387,Chirostoma promelas,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1964,-103.18278,20.28639
1275786,169387,Chirostoma promelas,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1965,-103.21722,20.28972
1275786,169387,Chirostoma promelas,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1965,-103.1875,20.27917
1275786,169387,Chirostoma promelas,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1965,-103.18278,20.28639
1275786,169387,Chirostoma promelas,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1966,-103.21722,20.28972
1275786,169387,Chirostoma promelas,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1966,-103.18278,20.28639
1275786,169387,Chirostoma promelas,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1966,-102.72111,20.27028
1275786,169387,Chirostoma promelas,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1967,-103.18278,20.28639
1275786,169387,Chirostoma promelas,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1977,-103.1875,20.27917
1276157,169391,Chirostoma attenuatum,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1956,-101.61917,19.54556
1276157,169391,Chirostoma attenuatum,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1957,-101.6475,19.58556
1276157,169391,Chirostoma attenuatum,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1957,-101.61917,19.54556
1276157,169391,Chirostoma attenuatum,1,1,1,"Eduardo Soto-Galera, E., Flor Delia Estrada-Navarrete, Lilián Alcántara-Soria (ENCB-IPN-P & CRIP-Pátzcuaro).",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,Eduardo Soto-Galera,PRESERVED_SPECIMEN,1998,-101.65389,19.54056
1276460,169395,Zoogoneticus tequila,1,1,1,IUCN Freshwater Biodiversity Unit,2018,"Köck, GWG",Extant (resident), , , , , ,Lambert, ,1990,-103.8436,20.6816
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,ENCB-IPN-P3626,PRESERVED_SPECIMEN,1971,-99.35417,21.98083
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,ENCB-IPN-P3898,PRESERVED_SPECIMEN,1976,-99.41889,21.92083
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,ENCB-IPN-P3898,PRESERVED_SPECIMEN,1976,-99.418888,21.920833
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,ENCB-IPN-P4876,PRESERVED_SPECIMEN,2000,-99.389722,21.956388
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,ENCB-IPN-P4876,PRESERVED_SPECIMEN,2000,-99.38972,21.95639
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,ENCB-IPN-P4891,PRESERVED_SPECIMEN,2000,-99.396666,21.938333
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,ENCB-IPN-P6010,PRESERVED_SPECIMEN,2009,-99.39528,21.94
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,ENCB-IPN-P6111,PRESERVED_SPECIMEN,2010,-99.256722,21.98725
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,ENCB-IPN-P6114,PRESERVED_SPECIMEN,2010,-99.391666,21.931388
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,ENCB-IPN-P6534,PRESERVED_SPECIMEN,2016,-99.255083,21.986
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,ENCB-IPN-P6629,PRESERVED_SPECIMEN,2016,-99.395277,21.94
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,UMMZ 176672,PRESERVED_SPECIMEN,1903,-99.3,22.0
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,UMMZ 193514,PRESERVED_SPECIMEN,1972,-99.5,21.96667
1276617,169397,Herichthys steindachneri,1,1,1,"Fabian Pérez, Omar Mejía,  Eduardo Soto-Galera, IPN-ENCB",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , ,UMMZ 196348,PRESERVED_SPECIMEN,1974,-99.5,21.96667
1335293,171880,Pseudodon cumingii,1,1,1,Alexandra Zieritz,2016,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"", ,"",Collected by Alexandra Zieritz et al. 2015, ,2015,100.2648056,6.43055556
1335293,171880,Pseudodon cumingii,1,1,1,Alexandra Zieritz,2016,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"", ,"",Collected by Alexandra Zieritz et al. 2015, ,2015,100.26625,6.51702778
1335293,171880,Pseudodon cumingii,1,1,1,Alexandra Zieritz,2016,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"", ,"",Collected by Alexandra Zieritz et al. 2015, ,2015,100.5486944,6.18625
1335293,171880,Pseudodon cumingii,1,1,1,John Pfeiffer,2016,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"", ,"",Collected by John Pfeiffer et al. 2016, ,2016,100.07152,20.2682
1494264,17762,Poblana alchichica,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN Freshwater Biodiversity Unit,Extant (resident),"","","","","","",PRESERVED_SPECIMEN,1941,-97.4,19.34694
1494264,17762,Poblana alchichica,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN Freshwater Biodiversity Unit,Extant (resident),"","","","","","",PRESERVED_SPECIMEN,1947,-97.37833,19.40722
1494264,17762,Poblana alchichica,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN Freshwater Biodiversity Unit,Extant (resident),"","","","","","",PRESERVED_SPECIMEN,1963,-97.37833,19.40722
1494264,17762,Poblana alchichica,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN Freshwater Biodiversity Unit,Extant (resident),"","","","","","",PRESERVED_SPECIMEN,1966,-97.37833,19.40722
1494264,17762,Poblana alchichica,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN Freshwater Biodiversity Unit,Extant (resident),"","","","","","",PRESERVED_SPECIMEN,1978,-97.37833,19.40722
1494264,17762,Poblana alchichica,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN Freshwater Biodiversity Unit,Extant (resident),"","","","","","",PRESERVED_SPECIMEN,1994,-97.4,19.34694
1494296,17763,Poblana ferdebueni,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN Freshwater Biodiversity Unit,Extant (resident),"","","","","","",PRESERVED_SPECIMEN,1959,-98.02889,19.82889
1494296,17763,Poblana ferdebueni,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN Freshwater Biodiversity Unit,Extant (resident),"","","","","","",PRESERVED_SPECIMEN,1972,-98.03361,19.82778
1494351,17764,Poblana letholepis,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1947,-97.37833,19.40722
1494351,17764,Poblana letholepis,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1963,-97.37833,19.40722
1494351,17764,Poblana letholepis,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1964,-97.4,19.37833
1494351,17764,Poblana letholepis,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1966,-97.37833,19.40722
1494351,17764,Poblana letholepis,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident), , , , , , ,PRESERVED_SPECIMEN,1978,-97.4,19.37833
1494618,17765,Poblana squamata,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident),"","","","","","",PRESERVED_SPECIMEN,1947,-97.49111,19.33556
1494618,17765,Poblana squamata,1,1,1,"Soto-Galera, E. and L. Alcántara-Soria, ENCB-IPN-P",2018,IUCN (International Union for Conservation of Nature),Extant (resident),"","","","","","",PRESERVED_SPECIMEN,1994,-97.49111,19.33556
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,98.68324199,28.72001788
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,98.86554638,28.38749397
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,98.91086498,27.99048047
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.00836864,27.65379913
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.09763256,27.2671697
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.10043766,26.53791023
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.12103702,26.04891227
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.12241031,26.18701536
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.13065006,26.35962519
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.13614322,25.90566927
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.14163639,26.7269583
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.15219152,27.16871061
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.18887092,26.88336661
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.20480777,25.80062249
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.25149967,25.69795747
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.27299038,25.64005722
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.28603665,25.61684128
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.30526272,25.60414799
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.32417675,25.60046811
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.32846828,25.60758913
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.3307396,25.97237127
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.33623276,25.94150232
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.33722301,25.6102207
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.34069596,25.99119735
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.34459549,25.92122347
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.34611813,25.57875736
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.34769436,25.61347138
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.34920803,25.55181264
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.35146195,25.90547448
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.35229794,25.56203377
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.35408555,26.0140315
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.35576244,25.61873421
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.35633198,25.76149801
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.35942188,25.78221262
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.3603973,25.62523502
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.36198197,26.03655273
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.36234013,25.74681009
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.36302677,25.80289223
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.36560169,25.77278329
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.36766163,25.83565149
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.36809078,25.88703847
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.36937824,25.85727999
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.37172695,25.63250933
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.37555805,25.73598625
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.38133999,25.63467605
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.38326739,26.30923986
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.38326739,26.36277766
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.38460155,25.63993794
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.38670062,26.34093477
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.3880745,26.03871207
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.39047717,26.24274472
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.39082049,26.2683006
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.39264882,26.37928714
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.39289585,25.72237774
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.39464374,25.64979047
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.39498707,25.67392829
1716647,181279,Pareuchiloglanis myzostoma,1,1,1,"Fernando,E.",2024,IUCN (International Union for Conservation of Nature),Extant (resident),,,,,,,,,99.39597033,26.21779922
